fold,seed,train_sharpe,return_pct,sharpe,max_dd_pct,n_trades
2,29,-0.40203434958226253,20.713510599998198,0.8323566157704572,19.077106124896922,118
2,30,-0.21325388745940957,-4.95663160000187,-0.06949814522745283,19.53798489592175,122
2,31,-0.49384888687260675,19.77704379999765,0.799958946435494,13.082157785259637,138
3,0,0.9028125682093806,74.57250159999909,2.1141562460356393,18.171313970453355,132
3,1,0.6350873629438694,43.02300490000055,1.3838154589785765,22.569216506527674,135
3,2,-0.1466033130987036,56.00578439999848,2.213418020354866,10.352139573167406,99
3,3,0.4545651818924451,17.436031699997812,0.6412373312316769,30.98194799669401,221
3,4,-0.17076281047719755,40.976300899999686,1.2668961590435002,24.787712175033153,144
3,5,1.0947092890281331,94.6524087999996,2.457843124948849,17.178518760193885,111
3,6,0.8659053018962709,52.25434189999885,1.5568629231484437,13.127660808465622,130
3,7,-0.3673951123810467,72.74055309999935,3.2025763064821926,10.103899208246244,39
3,8,1.1883790912770587,29.52959139999789,1.2105560968092484,13.420345529023589,135
3,9,0.1480922509125411,26.98584129999975,1.0539814572381652,23.812176052604052,89
3,10,0.8636606754814129,15.61072870000042,0.782453689313349,16.04250757233619,80
3,11,0.5574228941292583,60.634168099998845,1.9766043437865202,21.77965910659564,117
3,12,0.08665102919379113,31.064019199999017,1.0193694785761291,24.08627689312486,132
3,13,0.43838773775503503,21.15342950000032,0.9941228901566745,13.591649217383198,75
3,14,0.15405587334729548,-18.859115000000504,-0.4951246393729881,43.344854019632535,167
3,15,0.3231164684124308,52.0850981999992,1.4810650705694597,17.031310824213794,150
3,16,0.9026663499736558,55.963646699999295,1.6113443944473527,22.44105194439139,135
3,17,0.6348972723782809,68.1144147999984,1.9208042431940464,15.948135422146773,184
3,18,-0.3404147478722564,27.354046299999624,0.9683184064573175,26.344859280093953,165
3,19,0.24624344374938992,-5.975662100000245,-0.11987603507128965,36.566671963491856,132
3,20,-0.03223843197738008,42.357354799999534,1.6226497018279902,28.827058473257523,82
3,21,0.20987394748072746,25.189066999999497,0.8776858022065005,21.470490635486243,156
3,22,1.477700784648873,96.33874190000054,2.7025325430415283,12.791198110444531,106
3,23,0.2768011185860763,19.549329000000192,0.6819571441865249,17.996513821390998,188
3,24,-0.2995033061170217,32.83883409999908,1.0927071581454924,39.44944234092628,182
3,25,0.2710267812574678,37.62870819999908,1.2291694659361379,31.258396936898375,147
3,26,0.2371605490349412,92.71667580000056,2.6654890954321098,14.415761210029624,135
3,27,1.2645647943163705,75.6615902999989,2.095611266437874,22.082149000959987,148
3,28,0.17651126222882155,27.72537149999932,1.090717569025031,19.576986239801514,93
3,29,0.33324379277227595,4.641207000000458,0.27691571951864674,15.963127393819839,122
3,30,-0.680069206332748,65.83128909999927,2.2155617124844627,15.750934494780763,88
3,31,1.3188534136884145,9.321757199999258,0.4166019887322473,39.65564344652769,142
